Time(s),CTSresistance,MeanArterialPressure(mmHg),HeartRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),CardiacOutput(L/min),CentralVenousPressure(mmHg),TidalVolume(mL),TotalLungVolume(L),RespirationRate(1/min),OxygenSaturation,CoreTemperature(degC)
0.06,0.0694,94.5027,71.955,113.0,73.3023,5.6966,3.9507,466.3018,2.2413,14.29,0.98,36.8
0.12,0.0694,94.5296,71.8631,113.0,73.2582,5.6945,3.9304,464.948,2.1599,14.29,0.98,36.8
0.16,0.0694,94.5224,72.0302,113.0,73.3135,5.6876,3.9252,465.218,2.274,14.29,0.98,36.8
0.22,0.0695,94.5069,71.9769,113.0,73.2763,5.6909,3.879,465.8993,2.193,14.29,0.98,36.8
0.26,0.0693,94.5101,72.0365,113.0,73.2805,5.6909,3.8728,465.6689,2.1569,14.29,0.98,36.8
0.32,0.0695,94.5216,71.9752,113.0,73.2983,5.7044,3.9057,465.4894,2.1414,14.29,0.98,36.8
0.36,0.0695,94.513,72.0673,113.0,73.3088,5.691,3.8245,464.5962,2.1774,14.29,0.98,36.8
0.42,0.0694,94.4897,71.9456,113.0,73.3149,5.693,3.8566,465.4565,2.2179,14.29,0.98,36.8
0.46,0.0694,94.5211,72.1073,113.0,73.2622,5.684,3.8176,464.527,2.1811,14.29,0.98,36.8
0.52,0.0694,94.4942,71.9199,113.0,73.3108,5.7019,3.8663,465.7053,2.151,14.29,0.98,36.8
0.56,0.0694,94.5015,72.0574,113.0,73.3097,5.6894,3.8795,465.5453,2.2758,14.29,0.98,36.8
0.62,0.0694,94.5407,71.98,113.0,73.3218,5.6785,3.9301,465.6188,2.191,14.29,0.98,36.8
0.66,0.0694,94.4967,71.9718,113.0,73.2981,5.69,3.9218,464.8344,2.2324,14.29,0.98,36.8
0.72,0.0695,94.5317,71.8885,113.0,73.2826,5.6903,3.9501,466.2881,2.1732,14.29,0.98,36.8
0.76,0.0695,94.4952,71.93,113.0,73.3386,5.6861,3.9607,464.6617,2.2194,14.29,0.98,36.8
0.82,0.0694,94.5242,72.132,113.0,73.2842,5.6941,3.9819,466.2458,2.2003,14.29,0.98,36.8
0.86,0.0694,94.4996,71.9605,113.0,73.2614,5.6945,3.9818,465.0535,2.183,14.29,0.98,36.8
0.92,0.0694,94.4785,72.0796,113.0,73.3121,5.6931,3.9577,463.1993,2.2099,14.29,0.98,36.8
0.96,0.0695,94.4942,72.0509,113.0,73.3085,5.6918,3.8771,462.2266,2.2261,14.29,0.98,36.8
1.02,0.0694,94.5127,71.9467,113.0,73.2993,5.6856,3.862,463.0848,2.2208,14.29,0.98,36.8
1.06,0.0694,94.469,71.9983,113.0,73.3131,5.688,3.8821,462.5366,2.3185,14.29,0.98,36.8
1.12,0.0695,94.5117,71.9277,113.0,73.3444,5.6895,3.8588,461.741,2.2601,14.29,0.98,36.8
1.16,0.0694,94.5072,72.0355,113.0,73.3236,5.694,3.8459,462.2792,2.2917,14.29,0.98,36.8
1.22,0.0694,94.4761,72.0228,113.0,73.2669,5.7018,3.8168,462.5181,2.3412,14.29,0.98,36.8
1.26,0.0693,94.5201,71.9603,113.0,73.26,5.6861,3.8708,462.1023,2.4862,14.29,0.98,36.8
1.32,0.0695,94.5371,72.7079,113.0,73.3522,5.7274,3.8888,461.9192,2.3079,14.29,0.98,36.8
1.36,0.0694,94.5089,72.7382,113.0,73.3874,5.7199,3.8729,462.7618,2.4136,14.29,0.98,36.8
1.42,0.0694,94.4883,72.6976,113.0,73.3997,5.7299,3.8865,462.0549,2.4621,14.29,0.98,36.8
1.46,0.0694,94.5146,72.669,113.0,73.4205,5.7313,3.8849,462.8835,2.4888,14.29,0.98,36.8
1.52,0.0695,94.5266,72.7544,113.0,73.4065,5.7297,3.9431,462.6705,2.4099,14.29,0.98,36.8
1.56,0.0694,94.5103,72.8204,113.0,73.3757,5.7334,3.9576,461.8559,2.3892,14.29,0.98,36.8
1.62,0.0694,94.4977,72.7657,113.0,73.4078,5.7258,3.9868,461.9502,2.5303,14.29,0.98,36.8
1.66,0.0694,94.5353,72.6849,113.0,73.4206,5.722,3.9793,460.4441,2.4464,14.29,0.98,36.8
1.72,0.0695,94.5369,72.6954,113.0,73.3767,5.7281,3.9505,461.6986,2.3998,14.29,0.98,36.8
1.76,0.0693,94.5121,72.7096,113.0,73.451,5.7252,3.9497,462.2817,2.6163,14.29,0.98,36.8
1.82,0.0695,94.4822,72.6113,113.0,73.4245,5.7294,3.9322,462.8377,2.5285,14.29,0.98,36.8
1.86,0.0694,94.4697,72.7673,113.0,73.4027,5.7243,3.8836,463.1283,2.5279,14.29,0.98,36.8
1.92,0.0694,94.4875,72.5554,113.0,73.4178,5.7205,3.867,463.0017,2.5424,14.29,0.98,36.8
1.96,0.0694,94.5295,72.6698,113.0,73.3829,5.7342,3.8455,461.6217,2.6338,14.29,0.98,36.8
2.02,0.0695,94.4702,72.7784,113.0,73.4213,5.7186,3.8256,463.2702,2.6014,14.29,0.98,36.8
2.06,0.0694,94.5044,72.7022,113.0,73.4275,5.7289,3.8342,462.9999,2.5777,14.29,0.98,36.8
2.12,0.0694,94.4873,72.6634,113.0,73.2894,5.731,3.8188,461.5644,2.7259,14.29,0.98,36.8
2.16,0.0694,94.5506,72.6828,113.0,73.3327,5.7374,3.8711,462.297,2.5716,14.29,0.98,36.8
2.22,0.0695,94.5354,72.731,113.0,73.3659,5.7353,3.8847,462.1475,2.7182,14.29,0.98,36.8
2.26,0.0695,94.5282,72.4821,113.0,73.2845,5.7209,3.8897,461.1492,2.6319,14.29,0.98,36.8
2.32,0.0695,94.4836,72.7288,113.0,73.2843,5.7316,3.8901,462.8989,2.7077,14.29,0.98,36.8
2.36,0.0694,94.5097,72.7251,113.0,73.3288,5.7328,3.9458,462.4871,2.5507,14.29,0.98,36.8
2.42,0.0695,94.4962,72.6936,113.0,73.3674,5.734,3.958,462.8141,2.4897,14.29,0.98,36.8
2.46,0.0695,94.4757,72.6427,113.0,73.3069,5.73,3.9444,462.3235,2.5961,14.29,0.98,36.8
2.52,0.0695,94.4799,72.8147,113.0,73.3119,5.7248,3.9737,462.7618,2.4545,14.29,0.98,36.8
2.56,0.0695,94.5202,72.5356,113.0,73.3016,5.7341,3.9749,463.694,2.3981,14.29,0.98,36.8
2.62,0.0695,94.4989,72.6688,113.0,73.3164,5.7399,3.9491,462.5286,2.4135,14.29,0.98,36.8
2.66,0.0695,94.5108,72.5296,113.0,73.2931,5.7266,3.9023,462.817,2.3848,14.29,0.98,36.8
2.72,0.0694,94.4989,72.8101,113.0,73.3166,5.7249,3.8602,462.0165,2.4279,14.29,0.98,36.8
2.76,0.0695,94.4986,72.6553,113.0,73.2888,5.7319,3.8678,462.4813,2.2679,14.29,0.98,36.8
2.82,0.0695,94.4937,72.5878,113.0,73.3034,5.7239,3.8614,462.7509,2.343,14.29,0.98,36.8
2.86,0.0695,94.504,72.7533,113.0,73.3087,5.733,3.8433,462.6686,2.2772,14.29,0.98,36.8
2.92,0.0695,94.5156,72.7216,113.0,73.3273,5.7307,3.804,462.2159,2.1878,14.29,0.98,36.8
2.96,0.0694,94.4939,72.7445,113.0,73.268,5.7355,3.8555,461.1681,2.2421,14.29,0.98,36.8
3.02,0.0695,94.5342,72.7522,113.0,73.3451,5.741,3.8746,463.354,2.2223,14.29,0.98,36.8
3.06,0.0695,94.5514,72.7285,113.0,73.3007,5.7274,3.9068,462.0305,2.3181,14.29,0.98,36.8
3.12,0.0694,94.4427,72.537,113.0,73.3348,5.7498,3.8909,462.35,2.1748,14.29,0.98,36.8
3.16,0.0694,94.4646,72.73,113.0,73.311,5.7522,3.9349,462.7851,2.1308,14.29,0.98,36.8
3.22,0.0695,94.4788,72.7949,113.0,73.2792,5.7434,3.9406,462.8715,2.184,14.29,0.98,36.8
3.26,0.0694,94.5309,72.7272,113.0,73.3238,5.7368,3.9627,463.5324,2.1876,14.29,0.98,36.8
3.32,0.0695,94.4872,72.5532,113.0,73.2728,5.7343,3.9947,461.8391,2.2611,14.29,0.98,36.8
3.36,0.0695,94.5252,72.7878,113.0,73.3082,5.7334,3.9763,462.7571,2.2235,14.29,0.98,36.8
3.42,0.0695,94.5044,72.6414,113.0,73.3463,5.7344,3.928,462.6294,2.0888,14.29,0.98,36.8
3.46,0.0694,94.47,72.5391,113.0,73.3322,5.7356,3.9564,462.9852,2.2443,14.29,0.98,36.8
3.52,0.0695,94.5078,72.72,113.0,73.3176,5.7465,3.8813,460.9011,2.2553,14.29,0.98,36.8
3.56,0.0695,94.5064,72.6525,113.0,73.2549,5.7341,3.8829,462.263,2.1688,14.29,0.98,36.8
3.62,0.0694,94.4895,72.6893,113.0,73.2972,5.748,3.8502,462.8489,2.1213,14.29,0.98,36.8
3.66,0.0695,94.4991,72.5984,113.0,73.3382,5.7437,3.8426,462.7079,2.2451,14.29,0.98,36.8
3.72,0.0694,94.5326,72.8071,113.0,73.293,5.737,3.7986,462.7866,2.1386,14.29,0.98,36.8
3.76,0.0694,94.4773,72.9276,113.0,73.2872,5.7275,3.8574,462.3002,2.1394,14.29,0.98,36.8
3.82,0.0694,94.4661,72.6591,113.0,73.3135,5.7318,3.8542,462.4425,2.2391,14.29,0.98,36.8
3.86,0.0693,94.4834,72.5088,113.0,73.2835,5.7311,3.8515,461.0402,2.331,14.29,0.98,36.8
3.92,0.0694,94.4602,72.611,113.0,73.3287,5.7524,3.8772,462.8665,2.2166,14.29,0.98,36.8
3.96,0.0694,94.5286,72.6587,113.0,73.2883,5.7279,3.8613,462.263,2.1816,14.29,0.98,36.8
4.02,0.0694,94.5527,72.6503,113.0,73.2643,5.7383,3.9066,462.2829,2.2953,14.29,0.98,36.8
4.06,0.0694,94.4893,72.4411,113.0,73.2657,5.7442,3.9062,462.0982,2.2623,14.29,0.98,36.8
4.12,0.0694,94.4823,72.4257,113.0,73.3264,5.7466,3.978,462.0,2.1443,14.29,0.98,36.8
4.16,0.0694,94.4888,72.6749,113.0,73.2959,5.7394,3.9833,462.7044,2.2243,14.29,0.98,36.8
4.22,0.0694,94.4776,72.5457,113.0,73.2866,5.7434,3.9484,462.539,2.2346,14.29,0.98,36.8
4.26,0.0694,94.4856,72.6199,113.0,73.3214,5.7337,3.942,462.3546,2.2248,14.29,0.98,36.8
4.32,0.0694,94.5198,72.6248,113.0,73.2702,5.7486,3.92,462.816,2.2053,14.29,0.98,36.8
4.36,0.0694,94.5038,72.5331,113.0,73.3378,5.7429,3.922,462.5609,2.2453,14.29,0.98,36.8
4.42,0.0694,94.5213,72.5382,113.0,73.2855,5.7475,3.8501,462.8192,2.1452,14.29,0.98,36.8
4.46,0.0694,94.4508,72.5867,113.0,73.2891,5.7354,3.8591,461.9436,2.1731,14.29,0.98,36.8
4.52,0.0694,94.5071,72.6134,113.0,73.3152,5.7429,3.8533,462.2784,2.1923,14.29,0.98,36.8
4.56,0.0693,94.5599,72.6146,113.0,73.3261,5.7383,3.8257,462.7499,2.1913,14.29,0.98,36.8
4.62,0.0694,94.5111,72.6198,113.0,73.3078,5.7447,3.8167,462.6462,2.2922,14.29,0.98,36.8
4.66,0.0694,94.4975,72.5599,113.0,73.2894,5.7372,3.8094,462.5012,2.29,14.29,0.98,36.8
4.72,0.0694,94.4415,72.5761,113.0,73.322,5.741,3.8857,462.6011,2.2367,14.29,0.98,36.8
4.76,0.0693,94.4831,72.6145,113.0,73.3493,5.7364,3.909,462.4435,2.1916,14.29,0.98,36.8
4.82,0.0694,94.5517,72.6963,113.0,73.2649,5.7352,3.9273,464.0892,2.1377,14.29,0.98,36.8
4.86,0.0693,94.5183,72.7092,113.0,73.282,5.7368,3.9148,462.7649,2.1298,14.29,0.98,36.8
4.92,0.0694,94.5047,72.642,113.0,73.2844,5.7396,3.9584,461.2999,2.1733,14.29,0.98,36.8
4.96,0.0694,94.5191,72.384,113.0,73.308,5.7418,3.9477,461.7845,2.2927,14.29,0.98,36.8
5.02,0.0694,94.506,72.7065,113.0,73.2979,5.7453,3.9685,462.2109,2.2228,14.29,0.98,36.8
5.06,0.0693,94.4933,72.507,113.0,73.3102,5.7465,3.9619,462.9137,2.0575,14.29,0.98,36.8
5.12,0.0693,94.5261,72.5177,113.0,73.2988,5.73,3.9573,461.5681,2.2111,14.29,0.98,36.8
5.16,0.0694,94.5088,72.4958,113.0,73.2841,5.7405,3.9171,462.6737,2.2035,14.29,0.98,36.8
5.22,0.0694,94.4922,72.6633,113.0,73.2818,5.74,3.9145,463.2395,2.1297,14.29,0.98,36.8
5.26,0.0694,94.4988,72.6931,113.0,73.3271,5.737,3.8909,463.0061,2.2734,14.29,0.98,36.8
5.32,0.0694,94.4644,72.5562,113.0,73.33,5.7566,3.8788,463.3641,2.3762,14.29,0.98,36.8
5.36,0.0693,94.4867,72.7414,113.0,73.2711,5.7384,3.8639,462.904,2.2393,14.29,0.98,36.8
5.42,0.0694,94.493,72.6656,113.0,73.2867,5.7338,3.8221,462.6839,2.3567,14.29,0.98,36.8
5.46,0.0693,94.5017,72.5877,113.0,73.2942,5.7365,3.7971,462.7182,2.2402,14.29,0.98,36.8
5.52,0.0693,94.601,72.5469,113.0,73.3302,5.7496,3.8143,461.6788,2.317,14.29,0.98,36.8
5.56,0.0693,94.6449,72.618,113.0,73.2809,5.7253,3.8707,462.9012,2.4236,14.29,0.98,36.8
5.62,0.0693,94.5857,72.723,113.0,73.3163,5.7463,3.8897,463.1026,2.4504,14.29,0.98,36.8
5.66,0.0693,94.5831,72.5238,113.0,73.2923,5.7317,3.8923,463.4333,2.2875,14.29,0.98,36.8
5.72,0.0693,94.5778,72.6072,113.0,73.3403,5.7505,3.899,463.135,2.3312,14.29,0.98,36.8
5.76,0.0693,94.6364,72.5848,113.0,73.2718,5.7347,3.9329,463.1779,2.4764,14.29,0.98,36.8
5.82,0.0694,94.5545,72.6547,113.0,73.3,5.7389,3.9357,463.143,2.4798,14.29,0.98,36.8
5.86,0.0693,94.5988,72.5108,113.0,73.3142,5.7451,3.9985,463.3563,2.5627,14.29,0.98,36.8
5.92,0.0693,94.5981,72.5722,113.0,73.3228,5.7409,3.9573,462.6532,2.4448,14.29,0.98,36.8
5.96,0.0693,94.6183,72.6733,113.0,73.2762,5.7373,3.9533,463.5881,2.5264,14.29,0.98,36.8
6.02,0.0694,94.5866,72.612,113.0,73.2894,5.7349,3.8814,462.616,2.5377,14.29,0.98,36.8
6.06,0.0693,94.5915,72.7372,113.0,73.29,5.7308,3.8764,462.3118,2.5515,14.29,0.98,36.8
6.12,0.0693,94.5417,72.4995,113.0,73.3199,5.7345,3.868,462.9904,2.5887,14.29,0.98,36.8
6.16,0.0692,94.6187,72.5252,113.0,73.3127,5.7465,3.8303,462.149,2.588,14.29,0.98,36.8
6.22,0.0693,94.5923,72.6075,113.0,73.316,5.7321,3.8363,462.4042,2.5699,14.29,0.98,36.8
6.26,0.0693,94.5561,72.6817,113.0,73.2766,5.7426,3.8462,463.1007,2.769,14.29,0.98,36.8
6.32,0.0693,94.6371,72.4619,113.0,73.3798,5.7424,3.8367,461.6769,2.6673,14.29,0.98,36.8
6.36,0.0693,94.6049,72.6223,113.0,73.3708,5.7443,3.8321,463.2071,2.637,14.29,0.98,36.8
6.42,0.0693,94.5787,72.5871,113.0,73.3927,5.7435,3.8351,463.0888,2.7009,14.29,0.98,36.8
6.46,0.0693,94.6174,72.525,113.0,73.3959,5.7349,3.8893,463.1024,2.6787,14.29,0.98,36.8
6.52,0.0693,94.5633,72.6282,113.0,73.3738,5.7393,3.8918,462.3047,2.6421,14.29,0.98,36.8
6.56,0.0694,94.6082,72.762,113.0,73.386,5.7414,3.91,462.9695,2.4876,14.29,0.98,36.8
6.62,0.0692,94.5778,72.4738,113.0,73.4035,5.7421,3.8971,462.3542,2.579,14.29,0.98,36.8
6.66,0.0693,94.5407,72.5402,113.0,73.4132,5.7303,3.9691,463.0022,2.4701,14.29,0.98,36.8
6.72,0.0693,94.6252,72.7144,113.0,73.3885,5.7487,3.9889,464.3441,2.5327,14.29,0.98,36.8
6.76,0.0692,94.5894,72.507,113.0,73.4473,5.7429,3.9942,463.8299,2.404,14.29,0.98,36.8
6.82,0.0692,94.6131,72.6126,113.0,73.3845,5.746,3.9174,462.6508,2.3836,14.29,0.98,36.8
6.86,0.0692,94.5629,72.7091,113.0,73.3971,5.7344,3.8703,462.3215,2.3402,14.29,0.98,36.8
6.92,0.0693,94.5918,72.6016,113.0,73.3585,5.7359,3.883,462.9299,2.2505,14.29,0.98,36.8
6.96,0.0692,94.558,72.7262,113.0,73.3866,5.7435,3.8935,462.9667,2.3194,14.29,0.98,36.8
7.02,0.0693,94.5774,72.7129,113.0,73.3929,5.7466,3.8298,461.9885,2.249,14.29,0.98,36.8
7.06,0.0692,94.5891,72.578,113.0,73.4085,5.7428,3.8575,462.9465,2.3059,14.29,0.98,36.8
7.12,0.0693,94.5821,72.3706,113.0,73.3767,5.7479,3.7968,462.3948,2.2544,14.29,0.98,36.8
7.16,0.0692,94.5935,72.4982,113.0,73.3894,5.7452,3.86,463.152,2.2163,14.29,0.98,36.8
7.22,0.0693,94.5855,72.5688,113.0,73.3963,5.738,3.8858,462.7328,2.2638,14.29,0.98,36.8
