Time(s),CTSresistance,MeanArterialPressure(mmHg),HeartRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),CardiacOutput(L/min),CentralVenousPressure(mmHg),TidalVolume(mL),TotalLungVolume(L),RespirationRate(1/min),OxygenSaturation,CoreTemperature(degC)
0.06,0.0444,75.8,108.9818,90.0,60.2702,7.9183,3.1032,520.2762,3.0777,17.6652,0.98,36.9
0.12,0.0445,75.8,109.037,90.0,60.2062,7.9317,3.0748,519.6125,3.2976,17.6569,0.98,36.9
0.16,0.0444,75.8,108.9822,90.0,60.2193,7.9411,3.0721,520.2997,2.5975,17.6597,0.98,36.9
0.22,0.0444,75.8,108.8139,90.0,60.1696,7.9369,3.0729,521.6805,3.0408,17.6488,0.98,36.9
0.26,0.0444,75.8,109.0735,90.0,60.1266,7.9257,3.0594,522.5939,2.9019,17.6255,0.98,36.9
0.32,0.0445,75.8,108.9068,90.0,60.2381,7.9147,3.1266,521.2338,3.3212,17.6953,0.98,36.9
0.36,0.0443,75.8,109.0306,90.0,60.2357,7.9304,3.1326,519.8468,3.4789,17.6704,0.98,36.9
0.42,0.0444,75.8,108.9794,90.0,60.1568,7.953,3.1589,522.9084,3.4215,17.6992,0.98,36.9
0.46,0.0444,75.8,109.0533,90.0,60.1388,7.926,3.135,521.4236,2.994,17.6815,0.98,36.9
0.52,0.0445,75.8,109.1139,90.0,60.1787,7.9435,3.1712,521.9706,3.2367,17.6112,0.98,36.9
0.56,0.0444,75.8,109.1311,90.0,60.1831,7.923,3.1819,522.2689,3.089,17.7125,0.98,36.9
0.62,0.0444,75.8,109.0485,90.0,60.195,7.931,3.0871,522.0066,3.2912,17.6373,0.98,36.9
0.66,0.0444,75.8,109.1482,90.0,60.2043,7.9293,3.0549,520.5295,3.4928,17.5829,0.98,36.9
0.72,0.0444,75.8,108.9446,90.0,60.2119,7.9254,3.0888,522.282,3.1708,17.6413,0.98,36.9
0.76,0.0443,75.8,109.0993,90.0,60.2178,7.9401,3.0992,524.8047,2.9033,17.6587,0.98,36.9
0.82,0.0444,75.8,109.2194,90.0,60.1769,7.9467,3.0508,520.2577,2.989,17.6462,0.98,36.9
0.86,0.0444,75.8,109.3304,90.0,60.2089,7.9305,3.04,523.0641,3.0146,17.7011,0.98,36.9
0.92,0.0442,75.8,109.2539,90.0,60.2061,7.9554,3.0833,521.8736,3.0855,17.634,0.98,36.9
0.96,0.0443,75.8,109.2575,90.0,60.1897,7.9274,3.1067,525.0199,2.8088,17.5949,0.98,36.9
1.02,0.0444,75.8,109.2452,90.0,60.2186,7.9331,3.1417,522.6057,2.785,17.6896,0.98,36.9
1.06,0.0445,75.8,109.4167,90.0,60.228,7.9586,3.0953,521.0667,3.0014,17.6098,0.98,36.9
1.12,0.0444,75.8,109.4441,90.0,60.1814,7.9356,3.09,522.6142,2.788,17.5959,0.98,36.9
1.16,0.0444,75.8,109.6005,90.0,60.1996,7.9554,3.0984,523.313,3.1391,17.7332,0.98,36.9
1.22,0.0443,75.8,109.4079,90.0,60.2397,7.967,3.0666,520.0135,3.0255,17.6152,0.98,36.9
