Time(s),CTSresistance,MeanArterialPressure(mmHg),HeartRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),CardiacOutput(L/min),CentralVenousPressure(mmHg),TidalVolume(mL),TotalLungVolume(L),RespirationRate(1/min),OxygenSaturation,CoreTemperature(degC)
0.06,0.127,93.2269,54.672,111.3582,76.8683,4.2404,3.914,319.8337,2.6776,13.9504,0.9785,37.0
0.12,0.107,91.0012,53.3857,100.9712,74.4667,4.1514,3.3934,760.3238,2.9633,11.5931,0.9793,37.0
0.16,0.0971,93.2283,44.7125,111.8177,73.5141,3.8449,3.8454,203.188,2.3296,11.974,0.9672,37.0
0.22,0.1196,89.441,54.5612,117.06,74.411,4.304,3.5914,658.4272,3.0619,12.5138,0.9811,37.0
0.26,0.1002,94.687,44.5176,108.8626,76.8179,3.6891,3.9909,214.108,2.1654,12.0132,0.9787,37.0
0.32,0.0684,91.7804,50.307,114.8511,72.6793,3.9611,3.8129,289.5827,2.6746,11.3326,0.9826,37.0
0.36,0.12,89.14,46.7099,115.5333,76.4437,4.2318,4.4649,317.7233,2.2651,11.1289,0.9771,37.0
0.42,0.121,100.3412,42.6433,122.6286,70.657,4.329,4.0228,405.4424,2.5041,11.94,0.9755,37.0
0.46,0.121,88.3199,45.0335,113.6017,72.4221,3.8425,4.044,612.4153,2.5048,11.7025,0.9766,37.0
0.52,0.1045,100.0816,56.1783,112.6769,74.9788,3.8016,3.9487,559.4365,2.6112,11.4717,0.9682,37.0
0.56,0.1168,100.5781,49.3728,116.6392,77.6089,3.8047,3.8576,651.2687,3.2658,12.2636,0.9709,37.0
0.62,0.1821,91.2091,39.3807,115.4536,73.7031,3.6089,4.7481,492.4163,3.0874,10.1859,0.9762,37.0
0.66,0.0697,91.5403,42.276,107.7963,70.9377,4.5459,3.4459,305.5033,2.1403,12.287,0.9633,37.0
0.72,0.0989,98.0772,55.2144,114.8657,74.639,4.2179,4.8245,294.5581,2.1987,11.6622,0.9786,37.0
0.76,0.1169,91.7694,48.3787,109.0739,77.1379,4.0117,3.6128,806.8142,2.5129,13.4674,0.9727,37.0
0.82,0.1108,93.3687,56.1902,104.8461,72.2664,3.9248,4.2098,583.6962,2.6422,12.5634,0.9704,37.0
0.86,0.1414,87.3645,50.7297,108.4079,72.6684,4.2468,4.6216,688.0758,2.8943,13.4699,0.985,37.0
