Time(s),CTSresistance,MeanArterialPressure(mmHg),HeartRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),CardiacOutput(L/min),CentralVenousPressure(mmHg),TidalVolume(mL),TotalLungVolume(L),RespirationRate(1/min),OxygenSaturation,CoreTemperature(degC)
0.06,0.0742,95.7586,70.0421,117.8314,68.1163,5.8587,4.1717,231.5077,2.6401,16.8314,0.9754,36.9
0.12,0.0718,97.2289,69.2686,105.6146,74.3768,4.9145,3.6574,533.235,2.5947,16.3017,0.9708,36.9
0.16,0.0831,97.7545,69.8061,111.2437,72.7814,5.8556,4.0692,646.6752,2.6419,17.4917,0.9725,36.9
0.22,0.0632,93.9833,77.2682,104.3687,65.1504,5.8997,3.6181,527.0043,3.2568,15.1166,0.9776,36.9
0.26,0.0702,94.9195,77.0783,111.9911,77.4577,5.6878,3.5874,457.0449,2.77,15.595,0.9803,36.9
0.32,0.0638,101.0918,61.13,126.1776,76.3862,6.0906,4.2157,180.0029,2.7168,16.9541,0.9684,36.9
0.36,0.091,98.7137,70.9248,122.6881,72.7814,5.792,3.3397,540.3268,2.6627,16.8235,0.9778,36.9
0.42,0.0756,100.2851,71.0509,105.015,80.0102,5.7886,4.5184,447.5457,2.871,13.4526,0.9754,36.9
0.46,0.0524,96.0057,70.1511,112.5185,78.8042,5.4543,3.6633,377.7756,2.8894,16.9164,0.9783,36.9
0.52,0.0728,93.1934,68.53,111.4666,76.2976,5.4636,4.1026,703.9003,3.0796,16.1474,0.9744,36.9
0.56,0.0561,90.4221,73.8074,112.1217,70.9745,6.216,5.3027,465.6973,2.6643,15.0575,0.9789,36.9
0.62,0.0799,98.3004,78.8318,118.2561,69.6544,6.0693,4.1194,757.388,3.1538,17.0748,0.9737,36.9
0.66,0.034,86.9598,80.134,115.737,69.9693,5.4927,4.1813,573.5515,2.8576,15.1551,0.9674,36.9
0.72,0.0615,91.1657,72.2866,114.0697,77.2944,6.2529,3.8504,441.8771,2.6011,17.1249,0.9729,36.9
0.76,0.0868,95.8387,75.2427,117.2719,76.6184,5.5142,4.1525,446.9138,3.0441,16.7375,0.9734,36.9
0.82,0.0473,99.8251,82.9259,129.6293,82.0883,6.5516,3.981,421.7931,2.7171,15.5565,0.9841,36.9
0.86,0.0532,104.0803,67.463,105.8665,69.4222,6.446,4.2175,219.1154,3.2351,18.4581,0.984,36.9
0.92,0.0762,92.2687,71.7328,114.396,74.2123,6.3693,3.5397,602.4804,3.2431,16.2162,0.967,36.9
0.96,0.0513,96.7927,65.836,111.1162,78.9436,6.0086,3.8084,299.3477,3.2264,16.0589,0.9778,36.9
1.02,0.0413,99.1477,71.1573,120.4424,77.8315,5.1362,4.2189,842.8653,3.1728,14.7821,0.984,36.9
1.06,0.0546,101.3499,75.8112,114.0744,71.9641,6.2033,4.5777,465.3183,2.8324,16.907,0.9835,36.9
1.12,0.0731,95.6404,72.6809,113.7625,78.5943,6.2594,3.6287,285.579,3.0699,17.9684,0.9808,36.9
1.16,0.0637,92.551,66.9979,109.2605,75.4386,6.1298,4.2679,377.9112,2.7536,16.3914,0.9767,36.9
1.22,0.0592,88.8756,69.8841,106.1393,71.7906,6.0388,3.5311,667.1708,3.3324,17.1594,0.9764,36.9
1.26,0.0971,95.4473,68.8782,114.311,72.2485,5.8153,4.7325,263.5177,3.0768,14.7728,0.9745,36.9
1.32,0.0656,93.4423,69.7775,111.0133,75.1295,5.9596,4.5626,580.8909,3.297,17.0096,0.9828,36.9
1.36,0.0634,102.4464,65.9922,126.2975,70.0796,5.3985,3.69,616.5734,2.8719,17.1495,0.9795,36.9
1.42,0.0515,99.7726,70.9048,120.3567,77.2221,6.2117,4.0205,455.0858,2.8534,17.3231,0.9838,36.9
1.46,0.0721,98.4855,71.1664,116.8164,70.179,6.0538,3.5376,570.1746,3.1098,17.6709,0.978,36.9
1.52,0.0774,98.1322,74.8112,119.4062,74.3283,5.5706,4.286,830.6343,2.7311,16.853,0.9776,36.9
1.56,0.0492,94.189,76.3154,124.8557,72.2328,5.8621,3.6682,469.5264,2.8188,14.8457,0.9794,36.9
1.62,0.0657,98.2612,80.4532,119.4993,74.1628,5.7289,4.051,325.6112,2.4385,14.733,0.9755,36.9
1.66,0.0567,96.8626,71.3883,114.4248,72.0164,5.0876,4.1699,219.2045,2.7378,16.8278,0.9756,36.9
1.72,0.055,88.8319,79.1963,116.3253,73.3845,6.6159,3.4405,675.9174,2.6479,16.4862,0.9763,36.9
1.76,0.0848,99.1454,77.1827,114.2802,75.0462,5.864,4.7636,423.5914,2.7738,12.6821,0.9791,36.9
1.82,0.0599,97.7683,80.8756,106.4355,71.392,4.9293,3.9559,459.109,2.5449,16.5594,0.978,36.9
1.86,0.078,92.6236,82.2429,110.1033,72.2429,5.9692,4.2612,479.0081,2.9961,14.3489,0.9748,36.9
1.92,0.0506,96.5513,80.9585,110.1068,69.1719,6.2978,4.4591,480.4127,2.8232,16.337,0.9809,36.9
1.96,0.0483,93.4083,68.3798,121.0465,77.9249,5.4607,3.7364,384.4967,2.609,16.3432,0.9735,36.9
2.02,0.0796,91.4705,72.8391,122.8106,78.8139,5.3846,3.155,591.6073,2.4485,14.9255,0.9841,36.9
2.06,0.0761,102.9154,62.856,118.5902,74.0927,5.6569,3.4431,279.8398,2.6946,14.2256,0.9744,36.9
2.12,0.1003,90.1452,72.931,121.9457,71.3597,6.1063,3.5939,393.3105,2.8326,17.3202,0.9873,36.9
2.16,0.0474,98.8275,67.8887,107.9141,79.9664,5.8937,4.0792,292.684,2.4503,16.6492,0.9811,36.9
2.22,0.0641,94.1264,75.9676,121.4977,74.9712,5.6231,3.5206,350.4117,2.9384,16.0817,0.9769,36.9
2.26,0.0545,96.3454,68.88,115.6978,72.4894,6.3142,4.1024,529.0741,2.3068,18.2044,0.981,36.9
2.32,0.0779,101.5324,74.8392,112.5607,73.0647,5.1485,4.5631,695.5586,2.6904,15.1592,0.9796,36.9
2.36,0.0577,98.8611,75.4317,115.771,72.037,5.909,4.3313,672.3255,2.7367,13.6814,0.9768,36.9
2.42,0.067,95.0207,75.3683,112.653,68.5641,5.1465,4.7453,564.0406,2.4313,17.0765,0.9739,36.9
2.46,0.072,101.7518,68.3203,114.3168,75.2716,5.2883,4.1179,533.0047,2.6936,16.11,0.9801,36.9
2.52,0.0537,102.3242,82.4215,105.7821,77.2561,6.5116,4.0997,641.4622,2.3249,13.5454,0.9745,36.9
2.56,0.0687,98.4321,76.4807,112.1124,73.2722,5.2409,2.8669,559.5905,2.5785,16.2988,0.9749,36.9
2.62,0.0571,96.3514,72.5583,122.1058,79.8778,5.3797,4.238,632.8112,2.1976,17.025,0.9886,36.9
2.66,0.0798,95.9877,68.9398,111.8796,74.963,5.5555,3.5523,527.1605,2.5254,15.3077,0.9853,36.9
2.72,0.0943,94.2595,58.3843,118.1526,75.8977,5.8891,3.5545,617.0478,2.546,16.6299,0.9691,36.9
2.76,0.063,96.5028,71.5156,114.3786,70.692,5.4963,4.3146,429.6514,2.5643,17.6531,0.9719,36.9
2.82,0.0789,96.0269,80.1945,123.0658,73.2902,4.9045,3.8476,635.9629,2.4116,16.6873,0.9841,36.9
2.86,0.057,93.7738,79.6338,108.279,80.9948,5.7409,4.1484,539.8308,2.2852,12.8472,0.9747,36.9
2.92,0.0611,101.3902,76.8461,116.2938,72.5508,5.049,3.8836,451.8165,2.8124,15.9512,0.981,36.9
2.96,0.0477,94.2454,62.1692,111.5161,76.1885,5.6349,4.1864,566.79,2.2486,15.8335,0.9821,36.9
3.02,0.0641,97.318,78.7207,118.093,70.7039,5.8907,4.1408,435.9905,2.4729,14.4237,0.9776,36.9
3.06,0.0576,90.6805,75.6668,113.6508,74.3059,4.8374,4.9967,587.3478,2.5092,16.5094,0.9751,36.9
3.12,0.0508,97.4399,74.2509,103.8416,75.0105,5.9917,4.0614,424.8482,2.6118,15.7889,0.9872,36.9
3.16,0.0549,93.4997,76.8303,116.2189,72.9108,4.8275,4.05,630.2598,2.5174,15.3057,0.9804,36.9
3.22,0.0525,97.3118,63.558,116.8543,75.4022,6.0664,3.3351,458.656,2.62,16.4531,0.9786,36.9
3.26,0.0677,99.5373,83.0619,114.918,75.5195,6.1096,3.6199,337.7054,2.7531,16.1671,0.9819,36.9
3.32,0.0501,97.1976,76.2145,108.2917,73.0568,6.7701,4.0243,489.28,2.6919,14.8579,0.9705,36.9
3.36,0.0742,95.4346,79.6827,126.4144,74.6498,5.8689,4.3663,481.7631,2.5669,14.6155,0.9746,36.9
3.42,0.0667,94.8246,63.6419,119.8313,76.8295,6.5946,4.002,183.1503,2.62,15.121,0.9749,36.9
3.46,0.0698,106.262,64.782,115.8044,77.8629,5.5917,4.3243,396.3166,2.5113,15.9959,0.9741,36.9
3.52,0.0687,98.68,71.783,106.7534,71.5627,5.3254,3.51,442.9884,2.4953,15.8945,0.9782,36.9
3.56,0.0616,95.3619,74.2224,125.4856,70.3373,6.0582,3.8667,317.304,2.5975,16.0493,0.9921,36.9
3.62,0.0617,102.6084,77.1798,114.9362,76.6066,6.0264,3.4309,614.9624,2.4442,17.7189,0.9673,36.9
3.66,0.0588,88.3446,77.3365,119.2326,76.0056,6.3139,4.6504,243.0208,2.389,16.9243,0.9852,36.9
3.72,0.0719,90.3068,67.9832,116.4224,72.3935,6.1031,3.8432,167.69,2.5109,16.6554,0.9724,36.9
3.76,0.065,97.8353,67.3883,113.8445,73.2379,6.4438,3.7487,620.7744,2.5703,14.5218,0.99,36.9
3.82,0.0884,93.0063,62.3559,111.6818,75.2413,6.8284,4.4932,362.119,2.7739,16.0574,0.9786,36.9
3.86,0.048,92.0859,70.1759,115.0597,68.4352,5.8083,3.744,690.6663,2.4254,13.6028,0.9794,36.9
3.92,0.0547,92.0253,75.0886,103.4308,77.1635,6.3406,3.9021,640.3375,2.6931,15.8864,0.9715,36.9
3.96,0.0824,96.6405,68.9336,123.5258,72.2438,5.2029,4.0628,472.8886,2.7827,15.1978,0.9724,36.9
4.02,0.0619,93.4909,83.3485,116.0782,78.6034,6.0057,3.3863,536.2916,2.5993,15.3274,0.9873,36.9
4.06,0.0649,94.5208,86.9256,113.6304,73.2276,5.6858,3.8701,591.2331,2.8173,15.8375,0.9793,36.9
4.12,0.0765,94.4663,71.0765,119.489,69.0842,5.8502,4.7349,475.1058,2.8958,18.7025,0.9761,36.9
4.16,0.0639,91.7499,73.7475,123.8299,74.2209,6.8909,3.1021,382.3576,2.9511,17.4536,0.9791,36.9
4.22,0.0956,93.8273,68.2025,120.3478,77.4,5.8002,4.4513,508.4589,2.7545,16.3962,0.9801,36.9
4.26,0.0627,99.3586,64.3154,111.295,72.5037,6.0668,3.6524,568.2406,3.2273,14.7158,0.9826,36.9
4.32,0.0863,94.6187,68.8498,122.4304,77.993,6.219,4.0712,253.0035,3.1003,15.6357,0.9782,36.9
4.36,0.0815,95.068,55.1418,110.5916,73.3962,5.6498,4.0414,413.6469,2.8774,14.7824,0.9802,36.9
4.42,0.0925,97.5192,65.7618,115.5984,73.8736,5.9124,3.4652,302.8231,3.0035,14.9219,0.9859,36.9
4.46,0.0764,101.6301,73.7337,115.766,73.9765,6.1405,3.884,556.327,2.9256,16.3222,0.9856,36.9
4.52,0.0601,100.1628,80.709,115.8338,73.8031,6.1263,4.0307,563.2605,2.9099,19.3895,0.9805,36.9
4.56,0.0453,97.2703,80.6266,114.2004,74.1337,5.6129,4.2883,569.1916,2.8749,14.1748,0.9787,36.9
4.62,0.0721,97.6682,72.2455,120.6086,68.005,5.7484,4.566,381.5443,3.0769,16.2137,0.985,36.9
4.66,0.0607,98.8887,78.3477,108.6312,69.5303,5.2967,3.9594,379.8506,2.9985,15.6677,0.9749,36.9
4.72,0.0622,86.3395,72.8162,117.1374,70.5743,6.0387,3.9657,640.9228,3.2835,16.789,0.9831,36.9
4.76,0.072,92.5678,70.3268,117.5432,78.3762,5.072,3.8569,342.9329,3.1912,14.0728,0.9783,36.9
4.82,0.0639,99.0845,74.8486,114.266,77.5426,5.7184,3.3993,457.5413,3.2583,17.3113,0.9811,36.9
4.86,0.0865,93.6713,71.5927,108.3945,71.0018,5.7696,4.158,530.844,3.1529,15.9907,0.9756,36.9
4.92,0.0719,95.101,69.9499,114.3922,72.2551,5.031,3.573,438.5603,2.9035,16.6,0.9842,36.9
4.96,0.0535,100.9153,69.2694,110.3057,70.0329,5.7355,4.0309,550.8645,3.2931,15.2718,0.9668,36.9
5.02,0.0634,93.3296,61.0021,110.9776,66.3166,5.6166,4.217,305.3191,2.9058,14.1703,0.9839,36.9
5.06,0.0738,96.1752,71.883,127.1325,67.4936,6.2058,3.9701,302.0415,3.0287,16.2162,0.9901,36.9
5.12,0.0725,103.7459,70.9645,107.7435,73.1404,6.0574,3.4981,709.3335,3.1039,15.5722,0.9708,36.9
